Temp_ID Permanent_ID Mutation_type Position s h Subpop Tick Number
1669 569 m2 216630 -0.0173117593 0.5 p-1 -44398 4
1670 571 m2 217525 -0.00688301027 0.5 p-1 -571671 4
676 572 m2 219484 -1.40506318e-05 0.5 p-1 -8295694 497
535 574 m2 220039 -1.26077803e-05 0.5 p-1 -2049035 297
1700 575 m2 221424 -4.2745698e-05 0.5 p-1 -116979 25
1844 578 m2 222316 -0.00300955283 0.5 p-1 -9294 3
1984 579 m2 222967 -2.88839431e-07 0.5 p-1 -11487 2
63 582 m2 224278 -0.00694241794 0.5 p-1 -720442 187
1643 583 m2 224321 -0.000818817469 0.5 p-1 -49380 11
536 584 m2 224616 -0.00933310017 0.5 p-1 -465905 79
2044 585 m2 224838 -7.65894729e-05 0.5 p-1 -75038 2
64 586 m2 225022 -0.0142365126 0.5 p-1 -1352084 1700
2045 587 m2 225306 -0.0334069394 0.5 p-1 -48536 2
1904 588 m2 225385 -0.00696541043 0.5 p-1 -1934 1
65 589 m2 225680 -4.94542182e-05 0.5 p-1 -1715713 981
1693 592 m2 228407 -0.0519372076 0.5 p-1 -153313 22
66 593 m2 228458 -2.7005672e-12 0.5 p-1 -887031 542
1115 595 m2 230136 -0.00244649523 0.5 p-1 -1805403 108
312 596 m2 230137 -0.00744825974 0.5 p-1 -4114627 1166
537 598 m2 230890 -0.00302716624 0.5 p-1 -6701098 621
67 600 m2 231716 -0.00918968581 0.5 p-1 -2075970 1195
538 604 m2 232359 -0.00714773731 0.5 p-1 -858462 307
1309 605 m2 232468 -0.0397376306 0.5 p-1 -337286 99
1024 607 m2 233283 -0.000101186291 0.5 p-1 -750609 59
749 608 m2 233571 -0.013581139 0.5 p-1 -364692 65
962 609 m2 233684 -0.00778929144 0.5 p-1 -1738581 121
2015 610 m2 234280 -0.0260208715 0.5 p-1 -91384 5
1123 611 m2 234385 -1.67462383e-06 0.5 p-1 -407122 110
1889 612 m2 234759 -4.45520673e-05 0.5 p-1 -61412 8
1725 613 m2 235033 -2.35365951e-05 0.5 p-1 -2220 5
600 614 m2 235066 -0.0218356885 0.5 p-1 -887424 276
1151 615 m2 236153 -0.00601480622 0.5 p-1 -31883 17
1346 617 m2 236573 -0.0017255767 0.5 p-1 -179975 47
313 618 m2 236861 -2.53930375e-06 0.5 p-1 -895914 643
1992 620 m2 238435 -1.01825108e-05 0.5 p-1 -27379 3
1133 621 m2 238825 -0.00629093172 0.5 p-1 -382563 92
1172 622 m2 238859 -0.00149155536 0.5 p-1 -794384 62
314 623 m2 239030 -1.6528149e-05 0.5 p-1 -216395 130
1543 624 m2 239766 -0.000398203993 0.5 p-1 -7866 19
1173 625 m2 240060 -0.00671211956 0.5 p-1 -2596344 91
1947 626 m2 240300 -0.029312335 0.5 p-1 -28562 3
315 628 m2 240937 -7.88924881e-05 0.5 p-1 -6205619 516
68 629 m2 240970 -2.35879852e-05 0.5 p-1 -8110807 1484
69 630 m2 241152 -0.00512760086 0.5 p-1 -3124037 1648
1174 631 m2 242304 -0.00486483518 0.5 p-1 -55356 25
1815 632 m2 242487 -0.00202932698 0.5 p-1 -281 5
1374 633 m2 242655 -0.0626519844 0.5 p-1 -131719 44
839 634 m2 244222 -2.44526195e-08 0.5 p-1 -318915 43
316 635 m2 244524 -0.00598365534 0.5 p-1 -14927784 1171
70 637 m2 245422 -0.0303130206 0.5 p-1 -2935493 1740
1847 638 m2 245509 -0.048617471 0.5 p-1 -2217 4
840 639 m2 245633 -0.00337194069 0.5 p-1 -60820 12
841 640 m2 245647 -0.00607299106 0.5 p-1 -2215592 212
1790 641 m2 245747 -0.0450627916 0.5 p-1 -58948 14
452 642 m2 246205 -5.50322002e-05 0.5 p-1 -4310509 1028
1447 643 m2 246461 -1.01613032e-05 0.5 p-1 -8092 6
1636 644 m2 246482 -0.011243795 0.5 p-1 -41836 13
842 645 m2 246578 -6.18329352e-07 0.5 p-1 -235238 50
1310 646 m2 247055 -4.04896269e-07 0.5 p-1 -142486 12
1256 649 m2 247912 -0.00779085001 0.5 p-1 -479669 42
1104 651 m2 248039 -0.00202841125 0.5 p-1 -115959 45
843 652 m2 248241 -0.0040378808 0.5 p-1 -347994 12
71 653 m2 248444 -0.00900257286 0.5 p-1 -943224 246
1869 654 m2 248727 -0.01650149 0.5 p-1 -2720 5
1208 656 m2 250926 -0.000259677327 0.5 p-1 -231479 110
1939 658 m2 252067 -0.0116068805 0.5 p-1 -10574 3
995 659 m2 252285 -0.000132938148 0.5 p-1 -6165213 136
453 662 m2 252651 -0.00424715644 0.5 p-1 -5114854 373
539 664 m2 254145 -0.0021815435 0.5 p-1 -7174396 517
72 665 m2 254879 -0.0196229387 0.5 p-1 -9454602 822
540 666 m2 256174 -0.0233764704 0.5 p-1 -1828495 930
541 667 m2 256684 -0.00441099983 0.5 p-1 -160213 97
73 668 m2 257509 -0.00311699277 0.5 p-1 -5066298 1280
1134 670 m2 261235 -0.0138002606 0.5 p-1 -3266999 120
74 673 m2 262436 -0.0129960356 0.5 p-1 -1921387 1857
1475 674 m2 262635 -0.00787267461 0.5 p-1 -63302 54
75 675 m2 263208 -0.00140571001 0.5 p-1 -4666800 1125
76 676 m2 263368 -0.0444307737 0.5 p-1 -347714 24
1831 677 m2 264016 -0.0279618278 0.5 p-1 -107857 2
1013 678 m2 264360 -0.000671429618 0.5 p-1 -214537 237
718 679 m2 264474 -0.0147782285 0.5 p-1 -567792 377
719 680 m2 264567 -0.000399671262 0.5 p-1 -1126967 425
77 681 m2 264579 -5.1320927e-05 0.5 p-1 -22463993 1393
2062 682 m2 265178 -0.0244102385 0.5 p-1 -3627 1
776 684 m2 265922 -0.0241121519 0.5 p-1 -849388 193
78 686 m2 266137 -5.39402527e-06 0.5 p-1 -1733917 1383
815 688 m2 267077 -0.00811607298 0.5 p-1 -3397979 215
1577 689 m2 267109 -0.00128630095 0.5 p-1 -179001 26
79 690 m2 267192 -0.00199063518 0.5 p-1 -2613673 488
1820 691 m2 267214 -0.00224748719 0.5 p-1 -36876 1
1766 692 m2 267625 -0.000202747993 0.5 p-1 -6581 5
1266 693 m2 268271 -0.00642495183 0.5 p-1 -156381 104
1358 694 m2 268410 -0.000587294227 0.5 p-1 -459062 71
542 695 m2 268487 -0.000858400774 0.5 p-1 -364201 253
1448 696 m2 268875 -0.000218219328 0.5 p-1 -287759 61
720 697 m2 269130 -0.00742300972 0.5 p-1 -143230 66
1610 698 m2 269821 -0.00876170956 0.5 p-1 -3776 6
543 699 m2 270075 -0.0159995425 0.5 p-1 -120998 8
907 700 m2 270602 -0.00254439446 0.5 p-1 -2423794 225
1894 701 m2 270750 -8.78499264e-08 0.5 p-1 -20478 1
1533 702 m2 271428 -0.000672405586 0.5 p-1 -20477 29
677 703 m2 272180 -0.00983790681 0.5 p-1 -163070 30
454 704 m2 272271 -0.00135944283 0.5 p-1 -2073579 487
80 706 m2 274001 -0.0321226232 0.5 p-1 -424770 954
1617 707 m2 274238 -1.47305191e-05 0.5 p-1 -983689 7
1378 708 m2 274295 -0.02851546 0.5 p-1 -13270 4
81 709 m2 274347 -0.0532244518 0.5 p-1 -1717620 1380
1325 714 m2 276560 -0.0411775336 0.5 p-1 -204349 39
963 715 m2 276754 -0.000718165189 0.5 p-1 -99423 32
1323 716 m2 277430 -0.001314083 0.5 p-1 -209945 85
82 717 m2 277444 -0.00244833087 0.5 p-1 -3744201 1845
1226 718 m2 277659 -0.000420673197 0.5 p-1 -139423 43
816 719 m2 277953 -0.0101921288 0.5 p-1 -1072230 203
601 720 m2 278875 -0.000457555696 0.5 p-1 -1399138 73
1711 721 m2 279937 -0.000592891709 0.5 p-1 -3641 2
1895 722 m2 280184 -0.00310930936 0.5 p-1 -4466 1
750 723 m2 280583 -0.00606052065 0.5 p-1 -438695 94
1175 724 m2 280772 -0.0118949423 0.5 p-1 -104245 60
1465 725 m2 281166 -3.33162484e-06 0.5 p-1 -22868 7
678 726 m2 281781 -0.0314807296 0.5 p-1 -13150 27
1466 727 m2 281791 -0.0138828065 0.5 p-1 -4689 7
1812 728 m2 282000 -0.120555013 0.5 p-1 -89188 6
1551 729 m2 282010 -0.014224465 0.5 p-1 -50654 20
1501 730 m2 282337 -0.000127574836 0.5 p-1 -60006 16
751 732 m2 282518 -0.00175689603 0.5 p-1 -4810880 664
317 733 m2 282701 -0.00583451008 0.5 p-1 -4670697 1001
1534 734 m2 283194 -0.000244860013 0.5 p-1 -286506 28
1853 735 m2 283659 -0.00110318104 0.5 p-1 -71963 11
865 738 m2 284049 -0.00286168628 0.5 p-1 -726425 112
83 739 m2 284133 -0.000256012339 0.5 p-1 -3897704 1231
1870 740 m2 284659 -0.0802053586 0.5 p-1 -22630 4
455 741 m2 284676 -0.0130494321 0.5 p-1 -4659967 669
318 743 m2 285135 -0.00797548145 0.5 p-1 -798665 908
1390 744 m2 286171 -6.43330786e-05 0.5 p-1 -156309 29
1560 745 m2 286326 -0.0266649835 0.5 p-1 -276604 14
1535 746 m2 286942 -0.00668726582 0.5 p-1 -95876 44
1041 748 m2 287993 -0.00949157216 0.5 p-1 -343940 61
319 749 m2 288448 -0.00329667237 0.5 p-1 -3840166 971
2027 750 m2 288777 -0.0289992224 0.5 p-1 -1938 3
817 751 m2 288921 -0.00984419975 0.5 p-1 -1769018 240
1988 753 m2 289696 -0.000186796722 0.5 p-1 -916 3
1637 754 m2 290254 -2.18723912e-07 0.5 p-1 -4290 3
1095 755 m2 290344 -0.000512626837 0.5 p-1 -2076290 41
777 756 m2 290536 -0.120459884 0.5 p-1 -534300 249
320 757 m2 290585 -0.000301857363 0.5 p-1 -688168 971
721 759 m2 291089 -0.00705767795 0.5 p-1 -348557 126
1697 762 m2 291367 -0.00250243745 0.5 p-1 -138406 12
1216 763 m2 291411 -0.00790970773 0.5 p-1 -90509 124
1203 764 m2 291504 -0.0198956691 0.5 p-1 -68477 7
1096 765 m2 292485 -3.12226825e-06 0.5 p-1 -401001 21
1762 766 m2 292988 -0.0171795692 0.5 p-1 -100676 15
1209 767 m2 293169 -0.0179586541 0.5 p-1 -85476 60
778 768 m2 293237 -0.0029736443 0.5 p-1 -630597 235
679 769 m2 293416 -8.99575934e-06 0.5 p-1 -4010475 379
1756 770 m2 293844 -0.00792614184 0.5 p-1 -19967 6
1326 771 m2 294140 -0.00168907398 0.5 p-1 -62157 30
844 772 m2 294567 -0.000967842876 0.5 p-1 -10802321 301
1690 773 m2 294626 -0.0461651795 0.5 p-1 -38791 1
1821 774 m2 295446 -0.0056941309 0.5 p-1 -8271 11
1553 776 m2 295984 -0.00128530408 0.5 p-1 -33386 26
1885 777 m2 296056 -9.20859975e-07 0.5 p-1 -3076 3
1630 779 m2 296759 -0.0313168801 0.5 p-1 -6656 6
602 780 m2 297347 -0.0320451409 0.5 p-1 -2123470 241
1280 781 m2 297583 -3.92516122e-05 0.5 p-1 -30971 74
603 782 m2 297816 -0.00110683951 0.5 p-1 -6420774 427
752 784 m2 298375 -0.00152464886 0.5 p-1 -4990843 172
84 786 m2 299222 -4.87019497e-05 0.5 p-1 -4462262 1416
85 787 m2 299258 -0.00752133364 0.5 p-1 -4677465 1416
1105 790 m2 300521 -0.00205643568 0.5 p-1 -73762 45
1066 791 m2 301361 -1.91908214e-07 0.5 p-1 -62204 53
456 792 m2 301400 -0.000709561864 0.5 p-1 -110577 33
888 794 m2 302454 -0.0256203525 0.5 p-1 -102753 51
86 795 m2 302543 -0.00309415022 0.5 p-1 -2529589 1006
908 796 m2 303009 -1.83172269e-05 0.5 p-1 -158614 106
943 797 m2 303042 -0.000693051494 0.5 p-1 -183998 26
1767 798 m2 303429 -0.000306523783 0.5 p-1 -8977 5
1852 803 m2 306049 -0.00638001086 0.5 p-1 -32097 16
87 804 m2 306297 -2.91794404e-05 0.5 p-1 -3941791 1517
1274 807 m2 306981 -2.19997728e-05 0.5 p-1 -9892 6
2078 808 m2 307332 -0.0110142482 0.5 p-1 -18412 1
2030 810 m2 307597 -0.0065403264 0.5 p-1 -4142 2
457 812 m2 308013 -0.00339450384 0.5 p-1 -1416249 922
944 814 m2 308777 -6.82955715e-06 0.5 p-1 -42693 41
1969 815 m2 309690 -5.37540537e-08 0.5 p-1 -1144 3
321 816 m2 309726 -0.00128131581 0.5 p-1 -1388257 1080
779 818 m2 309873 -0.0197094902 0.5 p-1 -4354 4
1818 819 m2 310405 -0.000215191874 0.5 p-1 -12490 6
544 820 m2 310973 -0.000236384294 0.5 p-1 -1131101 294
1554 821 m2 311371 -0.0109607112 0.5 p-1 -116924 15
88 822 m2 311990 -0.000289482152 0.5 p-1 -2325705 735
1267 823 m2 312264 -0.0637713373 0.5 p-1 -10720 19
1407 824 m2 312517 -0.0277698245 0.5 p-1 -126279 16
1962 825 m2 312906 -0.00740206474 0.5 p-1 -18535 1
458 826 m2 313014 -0.00304233423 0.5 p-1 -111630 108
604 827 m2 313034 -0.000186638572 0.5 p-1 -330025 103
1529 828 m2 313782 -1.00042389e-05 0.5 p-1 -161267 24
605 830 m2 314525 -0.0128778117 0.5 p-1 -292451 306
1708 831 m2 314724 -0.0120971622 0.5 p-1 -96301 9
964 833 m2 315208 -0.00160464225 0.5 p-1 -104321 36
753 834 m2 315646 -0.00177650212 0.5 p-1 -1085992 173
89 835 m2 316598 -0.000878942141 0.5 p-1 -4217928 1106
1355 836 m2 316926 -8.25639472e-06 0.5 p-1 -867173 10
1480 837 m2 317540 -0.000294517464 0.5 p-1 -15361 1
909 838 m2 317717 -0.0166668966 0.5 p-1 -159087 116
1242 839 m2 317849 -3.91559806e-05 0.5 p-1 -84177 12
1384 840 m2 318111 -0.000199326998 0.5 p-1 -48534 9
1025 842 m2 318895 -2.58602017e-06 0.5 p-1 -28295 9
606 844 m2 319665 -0.000160057913 0.5 p-1 -1187880 431
1014 847 m2 320507 -1.47354906e-11 0.5 p-1 -574719 72
866 849 m2 321063 -0.00611018529 0.5 p-1 -744338 80
1922 850 m2 321619 -0.00294769276 0.5 p-1 -135466 3
545 855 m2 323259 -0.0239320695 0.5 p-1 -183278 118
680 856 m2 323989 -0.00760212122 0.5 p-1 -1517859 157
90 857 m2 324126 -4.8836213e-05 0.5 p-1 -6069139 1222
2011 859 m2 325056 -0.0132864388 0.5 p-1 -103715 3
1892 860 m2 325089 -0.00249678548 0.5 p-1 -48937 4
1859 861 m2 325215 -0.00155809836 0.5 p-1 -11837 4
1186 862 m2 325726 -4.10215725e-05 0.5 p-1 -22996 13
1418 864 m2 326831 -0.00560126686 0.5 p-1 -82871 36
1757 865 m2 326858 -0.000182294185 0.5 p-1 -351565 11
546 866 m2 326879 -0.000126990228 0.5 p-1 -1370733 341
1508 867 m2 327470 -0.0190658141 0.5 p-1 -299825 39
2036 868 m2 327495 -0.000234144944 0.5 p-1 -793 1
547 869 m2 327872 -1.07611953e-07 0.5 p-1 -2845785 823
1580 870 m2 330028 -0.015398019 0.5 p-1 -46707 24
924 871 m2 331135 -0.00340358098 0.5 p-1 -68967 76
1347 872 m2 331521 -0.037535809 0.5 p-1 -31038 14
1998 873 m2 331592 -0.000773586566 0.5 p-1 -92434 2
1985 874 m2 331822 -0.000119020289 0.5 p-1 -7152 4
607 876 m2 332154 -0.00187802885 0.5 p-1 -271501 178
1311 877 m2 332340 -0.000115133276 0.5 p-1 -63685 62
322 878 m2 332443 -0.0030911644 0.5 p-1 -2957651 1646
608 879 m2 333339 -4.68124472e-06 0.5 p-1 -4474657 242
1618 880 m2 334483 -0.000815090898 0.5 p-1 -1562468 6
1227 881 m2 335070 -3.44017863e-08 0.5 p-1 -5427 17
91 882 m2 335947 -7.66262383e-05 0.5 p-1 -2412552 1453
1176 883 m2 336606 -0.00766320154 0.5 p-1 -775915 66
1941 885 m2 337021 -5.540644e-07 0.5 p-1 -22155 6
92 886 m2 337093 -0.00126674166 0.5 p-1 -110307 97
1106 887 m2 337556 -0.000204972312 0.5 p-1 -197275 80
1481 888 m2 337621 -8.16266911e-05 0.5 p-1 -1873009 15
1152 889 m2 338762 -0.0084056342 0.5 p-1 -424850 125
323 891 m2 339053 -0.00343496958 0.5 p-1 -331057 150
1546 892 m2 339065 -0.000232800012 0.5 p-1 -628314 10
609 893 m2 339936 -0.0402925983 0.5 p-1 -337168 405
1381 895 m2 340302 -0.00432376331 0.5 p-1 -3036 7
910 896 m2 341081 -0.000706123014 0.5 p-1 -4233097 303
1053 898 m2 341483 -0.0394803099 0.5 p-1 -139984 59
1391 899 m2 341699 -0.00966788642 0.5 p-1 -100879 15
965 900 m2 341938 -0.0609421134 0.5 p-1 -174461 141
324 901 m2 342576 -4.9117345e-05 0.5 p-1 -3592674 1164
1484 902 m2 342735 -5.79562293e-05 0.5 p-1 -196592 17
1275 905 m2 343548 -0.0362197869 0.5 p-1 -59404 31
780 906 m2 344578 -2.94834695e-06 0.5 p-1 -576283 44
754 907 m2 344804 -0.111841984 0.5 p-1 -994040 355
548 908 m2 345106 -1.33231438e-07 0.5 p-1 -2854421 990
755 909 m2 345228 -0.00363427517 0.5 p-1 -163422 71
781 910 m2 345613 -0.000119158838 0.5 p-1 -3912947 217
549 912 m2 345833 -0.000239529851 0.5 p-1 -3013772 1238
550 913 m2 345841 -0.0435818881 0.5 p-1 -4187724 1238
782 914 m2 345975 -0.00300457911 0.5 p-1 -31339 27
1775 916 m2 346850 -0.0030108986 0.5 p-1 -10991 4
1536 917 m2 347121 -0.0207232274 0.5 p-1 -11165 31
1515 919 m2 348501 -0.00111861783 0.5 p-1 -234961 22
1882 920 m2 348705 -0.0164542124 0.5 p-1 -18392 4
610 921 m2 349108 -2.4973926e-05 0.5 p-1 -237965 165
1688 922 m2 349220 -0.0151402429 0.5 p-1 -472462 11
93 925 m2 350582 -0.000932288123 0.5 p-1 -914202 1450
1085 926 m2 351317 -0.0181310698 0.5 p-1 -5666780 106
1773 927 m2 351766 -0.0369400978 0.5 p-1 -42601 4
1165 929 m2 351985 -0.00142205297 0.5 p-1 -384173 31
945 930 m2 352433 -0.00588809047 0.5 p-1 -67347 21
325 931 m2 352497 -0.0247497652 0.5 p-1 -2038515 812
94 932 m2 352604 -0.000229106648 0.5 p-1 -15876 47
818 935 m2 354915 -0.0306734312 0.5 p-1 -623851 242
1336 936 m2 354987 -4.36551345e-05 0.5 p-1 -111938 80
1520 938 m2 355496 -0.000226253702 0.5 p-1 -2326 3
1385 939 m2 355556 -0.00718813622 0.5 p-1 -1042952 100
1832 942 m2 356133 -0.0133225061 0.5 p-1 -25595 1
996 943 m2 356885 -0.00303961965 0.5 p-1 -226071 98
1281 946 m2 357854 -0.00110011897 0.5 p-1 -289715 110
966 947 m2 357898 -0.00144668971 0.5 p-1 -99723 85
2006 949 m2 358402 -0.0172423981 0.5 p-1 -11953 2
95 950 m2 358702 -0.0249566697 0.5 p-1 -2292186 1916
1228 951 m2 358948 -2.45697657e-10 0.5 p-1 -7483 2
1161 952 m2 359119 -0.00136828644 0.5 p-1 -993043 38
96 956 m2 361447 -2.37511122e-05 0.5 p-1 -946574 660
997 957 m2 362564 -0.0216017254 0.5 p-1 -252758 29
326 958 m2 362880 -0.000510957732 0.5 p-1 -5966322 749
1421 959 m2 363217 -0.0836865529 0.5 p-1 -18139 7
1243 960 m2 363298 -0.00075604493 0.5 p-1 -20583 4
1285 961 m2 363409 -0.0062386319 0.5 p-1 -415146 55
1776 963 m2 364102 -0.000690252287 0.5 p-1 -6227 4
97 964 m2 364456 -0.00439430866 0.5 p-1 -993220 600
1107 966 m2 364532 -0.000398026838 0.5 p-1 -231676 10
1413 968 m2 365206 -0.000258857355 0.5 p-1 -171813 12
551 970 m2 365490 -0.000121882433 0.5 p-1 -228715 69
1749 972 m2 366889 -0.00646851538 0.5 p-1 -146087 20
1728 973 m2 366956 -1.66116843e-06 0.5 p-1 -6974 7
1042 974 m2 367069 -0.0158561431 0.5 p-1 -149161 40
1961 975 m2 367150 -0.00725036487 0.5 p-1 -196 1
1067 976 m2 367973 -7.33238039e-07 0.5 p-1 -1709725 65
1286 978 m2 368103 -0.0621531755 0.5 p-1 -37882 18
1054 979 m2 368278 -0.000960192876 0.5 p-1 -1084723 387
98 980 m2 369075 -0.000920701481 0.5 p-1 -2374120 1001
1177 981 m2 369486 -0.00114839431 0.5 p-1 -64329 30
1933 982 m2 369873 -0.00118993514 0.5 p-1 -3655 3
1723 983 m2 369887 -0.0329896845 0.5 p-1 -32281 3
327 984 m2 370106 -1.12896878e-05 0.5 p-1 -205349 47
1468 985 m2 370719 -0.00777184265 0.5 p-1 -11058 3
967 986 m2 370954 -1.65605485e-07 0.5 p-1 -4841863 615
459 988 m2 372231 -0.0119620226 0.5 p-1 -250911 64
1068 989 m2 372329 -0.00997245312 0.5 p-1 -475821 125
1798 990 m2 372505 -0.0441611074 0.5 p-1 -4219 2
819 991 m2 372506 -1.55236961e-07 0.5 p-1 -504125 153
1485 993 m2 372935 -2.87801441e-07 0.5 p-1 -36866 19
1108 995 m2 373761 -0.0746435449 0.5 p-1 -110090 16
611 998 m2 375550 -0.00632401742 0.5 p-1 -1795652 393
1449 999 m2 375605 -0.0016057156 0.5 p-1 -50644 10
1760 1000 m2 375941 -0.0111333746 0.5 p-1 -416848 13
552 1001 m2 376084 -0.000783673371 0.5 p-1 -3048972 753
1312 1002 m2 376096 -0.00041126454 0.5 p-1 -723228 28
1210 1004 m2 376842 -0.00180124515 0.5 p-1 -21422 17
2077 1005 m2 376900 -4.99108455e-06 0.5 p-1 -45475 1
1783 1008 m2 378674 -0.0708831474 0.5 p-1 -20791 10
1257 1009 m2 379726 -0.00472355774 0.5 p-1 -22017 1
2079 1010 m2 380123 -0.0681503862 0.5 p-1 -482740 1
460 1011 m2 380757 -0.00686707627 0.5 p-1 -857454 234
553 1013 m2 382285 -5.38733984e-05 0.5 p-1 -123768 73
328 1016 m2 382636 -0.000666110951 0.5 p-1 -460247 171
554 1017 m2 382890 -0.000292116689 0.5 p-1 -2653900 360
612 1018 m2 383047 -0.0139889531 0.5 p-1 -1182245 332
99 1019 m2 383543 -0.000242926471 0.5 p-1 -2250176 1134
1026 1020 m2 384877 -4.26450093e-08 0.5 p-1 -195333 70
555 1021 m2 384916 -0.0361452773 0.5 p-1 -1985623 522
556 1022 m2 385357 -0.00110014586 0.5 p-1 -3068665 761
820 1023 m2 385495 -0.0034272552 0.5 p-1 -11764250 355
911 1024 m2 385766 -0.0017341869 0.5 p-1 -3188892 269
461 1025 m2 387241 -1.83660795e-05 0.5 p-1 -521080 35
1162 1026 m2 388032 -0.00684276223 0.5 p-1 -20768 12
821 1027 m2 388519 -0.00287538907 0.5 p-1 -6281229 463
100 1028 m2 388862 -0.019171115 0.5 p-1 -3140116 1068
1733 1031 m2 389351 -0.00411236146 0.5 p-1 -2030 12
1069 1033 m2 389665 -0.00593127823 0.5 p-1 -167328 148
1774 1034 m2 389834 -0.00160275353 0.5 p-1 -2298 2
101 1035 m2 390026 -0.000186405407 0.5 p-1 -3526521 1294
613 1036 m2 390974 -0.000349351991 0.5 p-1 -2169404 74
102 1037 m2 391144 -0.000385453022 0.5 p-1 -2142353 843
103 1038 m2 391299 -0.0019623274 0.5 p-1 -1390043 791
104 1039 m2 391346 -0.0197655372 0.5 p-1 -2225893 929
1761 1040 m2 391501 -0.00120617752 0.5 p-1 -1369 5
105 1041 m2 391715 -0.00135600404 0.5 p-1 -10071848 1385
2012 1042 m2 391715 -6.611969e-05 0.5 p-1 -494103 1
106 1043 m2 391769 -0.000355107099 0.5 p-1 -7474784 1311
968 1045 m2 392275 -0.0260602273 0.5 p-1 -640769 210
614 1046 m2 393039 -0.000718578522 0.5 p-1 -2386912 298
1408 1047 m2 393249 -0.00244960655 0.5 p-1 -23516 20
329 1048 m2 393268 -0.000318738952 0.5 p-1 -663791 105
107 1050 m2 393521 -0.0229614787 0.5 p-1 -7889598 1667
1488 1051 m2 394016 -0.00198002532 0.5 p-1 -317643 7
1675 1052 m2 394161 -0.00216567283 0.5 p-1 -26317 13
969 1053 m2 394467 -0.000335657212 0.5 p-1 -712249 157
557 1054 m2 395340 -0.00952309743 0.5 p-1 -160579 40
108 1055 m2 395382 -2.92354907e-05 0.5 p-1 -455241 273
109 1056 m2 396310 -1.94417521e-06 0.5 p-1 -4412971 1824
615 1057 m2 396832 -2.01721141e-05 0.5 p-1 -41677 55
1716 1058 m2 397013 -0.131509081 0.5 p-1 -48375 3
1287 1059 m2 397098 -2.36002947e-07 0.5 p-1 -301086 52
722 1060 m2 397389 -0.00183431664 0.5 p-1 -7544132 406
462 1063 m2 398376 -0.00426083384 0.5 p-1 -177523 85
330 1064 m2 398465 -0.00172122847 0.5 p-1 -2648628 721
1276 1066 m2 401467 -0.00363147724 0.5 p-1 -5445 18
110 1068 m2 402046 -0.00599880377 0.5 p-1 -4481632 1858
616 1069 m2 402244 -5.64078946e-05 0.5 p-1 -1626180 591
111 1070 m2 402656 -0.00156886585 0.5 p-1 -351293 116
998 1071 m2 402795 -0.000789457641 0.5 p-1 -173493 66
912 1072 m2 402963 -0.00663340138 0.5 p-1 -56666 42
112 1075 m2 403797 -0.00437648175 0.5 p-1 -5799203 408
1822 1076 m2 404499 -0.000186851408 0.5 p-1 -44980 18
1217 1077 m2 405051 -0.00113399874 0.5 p-1 -7911 6
617 1078 m2 405072 -0.0201211013 0.5 p-1 -2269275 625
1620 1079 m2 405155 -0.0197005551 0.5 p-1 -201861 13
1823 1081 m2 406367 -0.0165787544 0.5 p-1 -37707 18
1469 1082 m2 406712 -0.00829927716 0.5 p-1 -18073 10
1178 1083 m2 407534 -0.00179171516 0.5 p-1 -14197 31
1193 1084 m2 407926 -0.000446474995 0.5 p-1 -98569 13
1647 1086 m2 408955 -3.33817989e-05 0.5 p-1 -4945 12
1901 1087 m2 409765 -3.48728936e-05 0.5 p-1 -2770 3
558 1088 m2 411088 -6.66264805e-06 0.5 p-1 -2942714 426
463 1091 m2 411969 -0.000725221646 0.5 p-1 -6484839 1281
464 1092 m2 412012 -0.109014772 0.5 p-1 -2143342 819
930 1093 m2 412307 -2.90300723e-05 0.5 p-1 -350546 237
1521 1094 m2 412876 -0.000621757237 0.5 p-1 -220882 22
559 1095 m2 412920 -0.00413230341 0.5 p-1 -377857 438
1109 1096 m2 413005 -0.000566415372 0.5 p-1 -10227 10
1692 1097 m2 413176 -0.00620107539 0.5 p-1 -16190 5
1166 1099 m2 414876 -2.36583564e-05 0.5 p-1 -118128 11
783 1100 m2 415227 -0.000942829123 0.5 p-1 -776427 239
1334 1101 m2 415308 -0.0121783093 0.5 p-1 -1197782 120
1649 1102 m2 415495 -0.00251770765 0.5 p-1 -33626 3
1943 1103 m2 416586 -1.44689147e-05 0.5 p-1 -18353 5
1509 1104 m2 416724 -0.00121548481 0.5 p-1 -12602 1
1441 1106 m2 417060 -0.000256803207 0.5 p-1 -120345 13
331 1107 m2 417393 -0.000460784708 0.5 p-1 -505061 330
981 1108 m2 417447 -0.0192724206 0.5 p-1 -1391312 248
113 1109 m2 417534 -8.54910832e-06 0.5 p-1 -6042390 1442
1211 1110 m2 417992 -0.00131553703 0.5 p-1 -135260 38
2025 1111 m2 419143 -4.4909084e-06 0.5 p-1 -2917 1
946 1112 m2 419433 -0.0013252371 0.5 p-1 -3748047 142
1097 1113 m2 420007 -0.00133076205 0.5 p-1 -106448 3
114 1114 m2 420172 -8.8970146e-06 0.5 p-1 -1651895 1028
115 1115 m2 420184 -0.034308143 0.5 p-1 -10049205 1704
116 1116 m2 420225 -0.0107625565 0.5 p-1 -17024065 1704
1734 1117 m2 420335 -7.36266929e-06 0.5 p-1 -5214 2
1402 1118 m2 420619 -0.00010126987 0.5 p-1 -257515 61
117 1119 m2 420665 -0.00143635599 0.5 p-1 -216924 63
